1250,999,Shipped,F,2023-03-08 02:03:00 UTC,,2023-03-08 20:43:00 UTC,,1
1276,1023,Shipped,F,2023-02-20 13:59:00 UTC,,2023-02-22 14:52:00 UTC,,2
1312,1049,Shipped,F,2023-03-29 07:07:53.025182 UTC,,2023-03-30 13:15:53.025182 UTC,,1
1313,1049,Shipped,F,2023-03-30 07:07:53.025182 UTC,,2023-04-01 17:17:53.025182 UTC,,1
1329,1063,Shipped,F,2023-01-23 10:35:00 UTC,,2023-01-26 02:23:00 UTC,,1
1354,1089,Shipped,F,2023-01-28 05:21:00 UTC,,2023-01-28 12:05:00 UTC,,3
1363,1097,Shipped,F,2023-01-30 11:22:00 UTC,,2023-01-31 05:12:00 UTC,,1
1461,1181,Shipped,F,2023-03-05 09:32:00 UTC,,2023-03-07 15:59:00 UTC,,2
1482,1193,Shipped,F,2023-03-29 03:49:56.318297 UTC,,2023-03-30 18:19:56.318297 UTC,,1
1531,1230,Shipped,F,2023-02-22 01:47:00 UTC,,2023-02-23 17:09:00 UTC,,1
1547,1239,Shipped,F,2023-01-23 01:04:00 UTC,,2023-01-23 02:54:00 UTC,,1
1552,1246,Shipped,F,2023-02-20 13:05:00 UTC,,2023-02-22 23:15:00 UTC,,2
1597,1283,Shipped,F,2023-02-25 01:28:00 UTC,,2023-02-25 20:39:00 UTC,,2
1608,1292,Shipped,F,2023-02-10 06:02:00 UTC,,2023-02-11 14:18:00 UTC,,4
1663,1339,Shipped,F,2023-02-28 08:12:00 UTC,,2023-03-01 11:41:00 UTC,,1
1676,1350,Shipped,F,2023-03-04 18:16:00 UTC,,2023-03-05 18:38:00 UTC,,1
1713,1379,Shipped,F,2023-03-20 16:53:00 UTC,,2023-03-20 19:14:00 UTC,,1
1722,1387,Shipped,F,2023-03-17 04:33:00 UTC,,2023-03-19 09:00:00 UTC,,1
1723,1387,Shipped,F,2023-03-14 04:33:00 UTC,,2023-03-15 18:42:00 UTC,,1
1729,1392,Shipped,F,2023-02-03 18:02:00 UTC,,2023-02-03 22:58:00 UTC,,1
1776,1433,Shipped,F,2023-03-03 06:24:00 UTC,,2023-03-05 12:01:00 UTC,,1
1813,1463,Shipped,F,2023-03-31 07:18:02.586408 UTC,,2023-04-01 21:01:02.586408 UTC,,2
1822,1472,Shipped,F,2023-01-28 10:58:00 UTC,,2023-01-30 05:34:00 UTC,,3
1825,1474,Shipped,F,2023-02-27 09:51:00 UTC,,2023-02-28 17:28:00 UTC,,1
1845,1490,Shipped,F,2023-02-16 12:11:00 UTC,,2023-02-19 08:39:00 UTC,,1
1847,1490,Shipped,F,2023-02-20 12:11:00 UTC,,2023-02-21 04:35:00 UTC,,1
1913,1545,Shipped,F,2023-03-30 09:17:04.463636 UTC,,2023-03-31 15:36:04.463636 UTC,,1
1923,1550,Shipped,F,2023-01-04 18:26:00 UTC,,2023-01-05 00:33:00 UTC,,2
1957,1585,Shipped,F,2023-03-31 17:31:05.362965 UTC,,2023-04-02 00:05:05.362965 UTC,,1
2014,1626,Shipped,F,2023-01-15 09:17:00 UTC,,2023-01-17 06:29:00 UTC,,1
2016,1626,Shipped,F,2023-02-18 09:17:00 UTC,,2023-02-20 06:15:00 UTC,,2
2026,1632,Shipped,F,2023-01-21 17:10:00 UTC,,2023-01-23 11:43:00 UTC,,1
2102,1680,Shipped,F,2023-02-22 00:29:00 UTC,,2023-02-24 07:12:00 UTC,,1
2160,1721,Shipped,F,2023-01-16 05:22:00 UTC,,2023-01-16 20:34:00 UTC,,2
2177,1737,Shipped,F,2023-03-07 17:34:00 UTC,,2023-03-08 21:08:00 UTC,,1
2184,1741,Shipped,F,2023-03-12 03:49:00 UTC,,2023-03-12 04:03:00 UTC,,1
2193,1756,Shipped,F,2023-02-27 18:54:00 UTC,,2023-02-28 19:15:00 UTC,,1
2206,1769,Shipped,F,2023-02-18 09:26:00 UTC,,2023-02-19 03:55:00 UTC,,1
2209,1773,Shipped,F,2023-03-11 04:58:00 UTC,,2023-03-13 08:51:00 UTC,,1
2249,1812,Shipped,F,2023-02-06 03:19:00 UTC,,2023-02-07 12:14:00 UTC,,4
2287,1838,Shipped,F,2023-03-08 11:27:00 UTC,,2023-03-08 21:28:00 UTC,,1
2289,1840,Shipped,F,2023-02-26 17:20:00 UTC,,2023-02-28 14:48:00 UTC,,1
2323,1873,Shipped,F,2023-03-24 12:05:00 UTC,,2023-03-26 04:27:00 UTC,,1
2341,1888,Shipped,F,2023-02-18 00:37:00 UTC,,2023-02-19 02:30:00 UTC,,2
2401,1946,Shipped,F,2023-01-03 09:14:00 UTC,,2023-01-04 05:34:00 UTC,,1
2440,1973,Shipped,F,2023-02-19 00:30:00 UTC,,2023-02-20 06:37:00 UTC,,1
2566,2065,Shipped,F,2023-03-24 11:57:00 UTC,,2023-03-25 08:22:00 UTC,,2
2631,2120,Shipped,F,2023-02-01 02:03:00 UTC,,2023-02-01 17:38:00 UTC,,4
2739,2210,Shipped,F,2023-03-05 06:21:00 UTC,,2023-03-06 17:29:00 UTC,,1
2753,2223,Shipped,F,2023-02-18 08:40:00 UTC,,2023-02-20 06:37:00 UTC,,1
2785,2244,Shipped,F,2023-02-11 18:35:00 UTC,,2023-02-14 16:22:00 UTC,,1
2798,2256,Shipped,F,2023-02-16 12:37:00 UTC,,2023-02-17 08:57:00 UTC,,4
2841,2288,Shipped,F,2023-01-26 09:04:00 UTC,,2023-01-29 03:05:00 UTC,,1
2877,2318,Shipped,F,2023-03-14 13:49:00 UTC,,2023-03-16 19:37:00 UTC,,1
2892,2332,Shipped,F,2023-01-10 00:38:00 UTC,,2023-01-10 11:56:00 UTC,,1
2942,2367,Shipped,F,2023-03-31 06:02:23.470876 UTC,,2023-04-02 22:19:23.470876 UTC,,2
2956,2379,Shipped,F,2023-02-11 06:58:00 UTC,,2023-02-11 19:01:00 UTC,,2
2957,2380,Shipped,F,2023-02-12 07:32:00 UTC,,2023-02-13 06:37:00 UTC,,1
2969,2386,Shipped,F,2023-02-15 00:50:00 UTC,,2023-02-15 16:50:00 UTC,,2
2980,2395,Shipped,F,2023-02-03 13:38:00 UTC,,2023-02-06 10:13:00 UTC,,2
2993,2406,Shipped,F,2023-03-13 11:47:00 UTC,,2023-03-13 20:16:00 UTC,,4
3008,2421,Shipped,F,2023-03-29 01:25:24.711586 UTC,,2023-03-29 09:06:24.711586 UTC,,1
3010,2422,Shipped,F,2023-03-01 11:21:00 UTC,,2023-03-02 06:44:00 UTC,,1
3014,2423,Shipped,F,2023-02-09 15:36:00 UTC,,2023-02-11 05:39:00 UTC,,4
3052,2451,Shipped,F,2023-02-21 07:04:00 UTC,,2023-02-21 16:49:00 UTC,,2
3076,2462,Shipped,F,2023-03-17 05:32:00 UTC,,2023-03-18 21:40:00 UTC,,4
3105,2487,Shipped,F,2023-02-05 11:38:00 UTC,,2023-02-07 22:57:00 UTC,,1
3130,2500,Shipped,F,2023-01-10 04:11:00 UTC,,2023-01-11 02:57:00 UTC,,1
3178,2527,Shipped,F,2023-01-05 08:55:00 UTC,,2023-01-05 09:49:00 UTC,,1
3200,2548,Shipped,F,2023-03-30 01:00:27.642217 UTC,,2023-04-01 19:43:27.642217 UTC,,2
3221,2561,Shipped,F,2023-03-02 18:16:00 UTC,,2023-03-02 22:47:00 UTC,,1
3234,2572,Shipped,F,2023-02-01 10:28:00 UTC,,2023-02-03 22:50:00 UTC,,1
3293,2615,Shipped,F,2023-03-28 15:00:29.177614 UTC,,2023-03-30 07:14:29.177614 UTC,,1
3306,2624,Shipped,F,2023-03-04 12:41:00 UTC,,2023-03-05 15:59:00 UTC,,1
3336,2653,Shipped,F,2023-03-11 07:21:00 UTC,,2023-03-11 07:49:00 UTC,,1
3338,2653,Shipped,F,2023-03-15 07:21:00 UTC,,2023-03-15 14:28:00 UTC,,2
3377,2690,Shipped,F,2023-02-17 00:09:00 UTC,,2023-02-19 12:22:00 UTC,,1
3379,2690,Shipped,F,2023-03-29 00:09:00 UTC,,2023-03-31 23:32:00 UTC,,1
3398,2708,Shipped,F,2023-03-08 09:07:00 UTC,,2023-03-10 10:15:00 UTC,,2
3417,2719,Shipped,F,2023-01-18 18:58:00 UTC,,2023-01-20 13:24:00 UTC,,1
3466,2756,Shipped,F,2023-03-29 01:13:32.409466 UTC,,2023-03-30 12:37:32.409466 UTC,,2
3469,2757,Shipped,F,2023-03-14 06:42:00 UTC,,2023-03-16 11:06:00 UTC,,1
3513,2795,Shipped,F,2023-03-09 10:33:00 UTC,,2023-03-10 09:49:00 UTC,,1
3515,2795,Shipped,F,2023-02-12 10:33:00 UTC,,2023-02-15 06:57:00 UTC,,1
3523,2801,Shipped,F,2023-03-27 13:13:00 UTC,,2023-03-28 09:33:00 UTC,,4
3566,2834,Shipped,F,2023-03-30 10:55:00 UTC,,2023-03-30 13:35:00 UTC,,1
3588,2847,Shipped,F,2023-01-12 03:22:00 UTC,,2023-01-14 14:17:00 UTC,,2
3616,2865,Shipped,F,2023-02-12 01:17:00 UTC,,2023-02-14 20:39:00 UTC,,2
3652,2893,Shipped,F,2023-01-14 02:51:00 UTC,,2023-01-14 12:27:00 UTC,,2
3665,2904,Shipped,F,2023-03-20 03:54:00 UTC,,2023-03-21 07:06:00 UTC,,1
3690,2918,Shipped,F,2023-03-09 12:42:00 UTC,,2023-03-10 09:47:00 UTC,,2
3702,2931,Shipped,F,2023-02-23 16:27:00 UTC,,2023-02-26 09:04:00 UTC,,1
3704,2934,Shipped,F,2023-01-28 02:27:00 UTC,,2023-01-30 01:35:00 UTC,,2
3723,2948,Shipped,F,2023-01-22 07:47:00 UTC,,2023-01-22 23:14:00 UTC,,4
3761,2983,Shipped,F,2023-02-23 15:34:00 UTC,,2023-02-25 05:05:00 UTC,,1
3767,2987,Shipped,F,2023-03-20 05:42:00 UTC,,2023-03-20 15:33:00 UTC,,1
3776,2994,Shipped,F,2023-02-07 14:36:00 UTC,,2023-02-09 00:06:00 UTC,,1
3782,2998,Shipped,F,2023-01-27 05:54:00 UTC,,2023-01-27 23:20:00 UTC,,1
3815,3023,Shipped,F,2023-01-09 18:35:00 UTC,,2023-01-11 10:00:00 UTC,,1
3818,3023,Shipped,F,2023-03-22 18:35:00 UTC,,2023-03-25 08:01:00 UTC,,3
3843,3043,Shipped,F,2023-03-30 12:54:00 UTC,,2023-04-01 10:43:00 UTC,,1
4055,3202,Shipped,F,2023-01-23 03:12:00 UTC,,2023-01-25 11:57:00 UTC,,1
4084,3227,Shipped,F,2023-02-02 03:19:00 UTC,,2023-02-02 20:55:00 UTC,,1
4107,3245,Shipped,F,2023-03-27 01:00:43.577382 UTC,,2023-03-27 07:57:43.577382 UTC,,1
4126,3257,Shipped,F,2023-01-02 08:17:00 UTC,,2023-01-04 12:09:00 UTC,,1
4161,3279,Shipped,F,2023-02-14 15:50:00 UTC,,2023-02-15 04:09:00 UTC,,3
4197,3303,Shipped,F,2023-03-23 05:53:00 UTC,,2023-03-25 08:28:00 UTC,,1
4213,3310,Shipped,F,2023-03-01 11:04:00 UTC,,2023-03-02 20:09:00 UTC,,1
4330,3404,Shipped,F,2023-03-28 01:34:00 UTC,,2023-03-29 14:47:00 UTC,,2
4332,3406,Shipped,F,2023-01-26 12:29:00 UTC,,2023-01-28 18:37:00 UTC,,1
4361,3436,Shipped,F,2023-01-03 07:53:00 UTC,,2023-01-05 08:22:00 UTC,,1
4379,3450,Shipped,F,2023-03-29 15:20:48.337482 UTC,,2023-03-31 11:27:48.337482 UTC,,4
4408,3473,Shipped,F,2023-01-08 07:31:00 UTC,,2023-01-09 05:39:00 UTC,,1
4447,3501,Shipped,F,2023-01-02 13:23:00 UTC,,2023-01-03 01:06:00 UTC,,1
4464,3511,Shipped,F,2023-04-01 16:09:49.741914 UTC,,2023-04-04 13:16:49.741914 UTC,,1
4466,3511,Shipped,F,2023-04-01 16:09:49.741914 UTC,,2023-04-04 01:40:49.741914 UTC,,1
4470,3514,Shipped,F,2023-03-20 00:24:00 UTC,,2023-03-20 16:25:00 UTC,,2
4485,3534,Shipped,F,2023-03-14 10:53:00 UTC,,2023-03-17 04:27:00 UTC,,1
4503,3553,Shipped,F,2023-03-26 08:23:00 UTC,,2023-03-28 05:01:00 UTC,,2
4526,3567,Shipped,F,2023-01-13 05:22:00 UTC,,2023-01-13 13:12:00 UTC,,2
4544,3583,Shipped,F,2023-01-08 00:37:00 UTC,,2023-01-09 20:18:00 UTC,,1
4549,3589,Shipped,F,2023-01-20 18:13:00 UTC,,2023-01-22 22:43:00 UTC,,1
4561,3600,Shipped,F,2023-03-22 02:19:00 UTC,,2023-03-22 10:41:00 UTC,,1
4577,3613,Shipped,F,2023-03-21 01:07:00 UTC,,2023-03-23 22:37:00 UTC,,1
4581,3616,Shipped,F,2023-01-12 01:12:00 UTC,,2023-01-14 22:37:00 UTC,,1
4657,3667,Shipped,F,2023-03-28 04:49:00 UTC,,2023-03-29 12:29:00 UTC,,1
4658,3667,Shipped,F,2023-02-04 04:49:00 UTC,,2023-02-05 19:17:00 UTC,,1
4671,3677,Shipped,F,2023-03-31 11:19:53.49463 UTC,,2023-03-31 22:39:53.49463 UTC,,2
4765,3752,Shipped,F,2023-03-24 00:14:00 UTC,,2023-03-26 13:23:00 UTC,,1
4789,3764,Shipped,F,2023-01-12 14:48:00 UTC,,2023-01-13 07:30:00 UTC,,1
4816,3789,Shipped,F,2023-03-30 06:00:56.026012 UTC,,2023-03-30 07:03:56.026012 UTC,,1
4892,3841,Shipped,F,2023-01-04 16:31:00 UTC,,2023-01-07 03:22:00 UTC,,1
5002,3930,Shipped,F,2023-01-05 11:20:00 UTC,,2023-01-05 12:56:00 UTC,,1
5003,3931,Shipped,F,2023-03-09 11:19:00 UTC,,2023-03-11 13:05:00 UTC,,1
5004,3931,Shipped,F,2023-02-14 11:19:00 UTC,,2023-02-15 19:31:00 UTC,,1
5129,4020,Shipped,F,2023-03-08 06:30:00 UTC,,2023-03-08 19:33:00 UTC,,1
5136,4024,Shipped,F,2023-03-06 11:02:00 UTC,,2023-03-09 04:43:00 UTC,,2
5150,4036,Shipped,F,2023-03-22 18:00:00 UTC,,2023-03-23 21:18:00 UTC,,1
5178,4060,Shipped,F,2023-03-04 10:29:00 UTC,,2023-03-07 06:52:00 UTC,,2
5179,4061,Shipped,F,2023-03-09 07:38:00 UTC,,2023-03-10 02:34:00 UTC,,1
5189,4071,Shipped,F,2023-01-24 07:56:00 UTC,,2023-01-26 07:13:00 UTC,,1
5219,4094,Shipped,F,2023-03-08 13:25:00 UTC,,2023-03-09 06:37:00 UTC,,2
5247,4121,Shipped,F,2023-02-06 08:21:00 UTC,,2023-02-08 23:08:00 UTC,,2
5267,4138,Shipped,F,2023-03-23 09:29:00 UTC,,2023-03-23 11:26:00 UTC,,3
5268,4138,Shipped,F,2023-03-22 09:29:00 UTC,,2023-03-24 02:11:00 UTC,,1
5331,4188,Shipped,F,2023-01-06 00:30:00 UTC,,2023-01-06 23:03:00 UTC,,1
5344,4200,Shipped,F,2023-03-02 15:56:00 UTC,,2023-03-02 15:58:00 UTC,,2
5421,4268,Shipped,F,2023-03-29 01:02:00 UTC,,2023-03-29 08:01:00 UTC,,2
5453,4294,Shipped,F,2023-03-27 04:50:00 UTC,,2023-03-29 13:44:00 UTC,,2
5458,4298,Shipped,F,2023-03-30 17:44:07.804832 UTC,,2023-03-31 22:31:07.804832 UTC,,1
5487,4320,Shipped,F,2023-03-28 01:46:00 UTC,,2023-03-30 01:36:00 UTC,,1
5542,4371,Shipped,F,2023-03-27 16:30:09.488271 UTC,,2023-03-27 20:10:09.488271 UTC,,1
5566,4389,Shipped,F,2023-03-26 02:40:00 UTC,,2023-03-26 05:44:00 UTC,,1
5605,4416,Shipped,F,2023-03-25 01:24:00 UTC,,2023-03-27 09:44:00 UTC,,1
5723,4508,Shipped,F,2023-01-19 11:40:00 UTC,,2023-01-20 19:04:00 UTC,,1
5732,4515,Shipped,F,2023-03-23 17:46:00 UTC,,2023-03-26 13:13:00 UTC,,1
5796,4572,Shipped,F,2023-03-10 02:46:00 UTC,,2023-03-10 17:06:00 UTC,,1
5806,4582,Shipped,F,2023-02-11 05:03:00 UTC,,2023-02-12 09:21:00 UTC,,1
5815,4588,Shipped,F,2023-03-10 18:04:00 UTC,,2023-03-11 05:41:00 UTC,,1
5817,4589,Shipped,F,2023-02-07 02:44:00 UTC,,2023-02-09 12:35:00 UTC,,2
5842,4610,Shipped,F,2023-03-03 12:56:00 UTC,,2023-03-04 05:36:00 UTC,,1
5848,4614,Shipped,F,2023-03-27 01:16:00 UTC,,2023-03-28 13:10:00 UTC,,2
5863,4631,Shipped,F,2023-03-15 15:14:00 UTC,,2023-03-17 16:57:00 UTC,,1
5895,4653,Shipped,F,2023-03-30 09:04:16.009965 UTC,,2023-03-30 21:06:16.009965 UTC,,1
5898,4653,Shipped,F,2023-03-30 09:04:16.009965 UTC,,2023-03-31 19:00:16.009965 UTC,,2
5903,4656,Shipped,F,2023-02-12 17:56:00 UTC,,2023-02-15 11:13:00 UTC,,1
5921,4671,Shipped,F,2023-03-13 06:42:00 UTC,,2023-03-13 17:29:00 UTC,,1
6037,4775,Shipped,F,2023-03-23 01:21:00 UTC,,2023-03-25 17:44:00 UTC,,1
6038,4775,Shipped,F,2023-03-15 01:21:00 UTC,,2023-03-17 15:10:00 UTC,,1
6081,4809,Shipped,F,2023-02-03 10:00:00 UTC,,2023-02-04 07:55:00 UTC,,1
6125,4847,Shipped,F,2023-02-12 13:04:00 UTC,,2023-02-15 10:45:00 UTC,,2
6141,4859,Shipped,F,2023-03-26 16:20:00 UTC,,2023-03-27 08:35:00 UTC,,1
6170,4885,Shipped,F,2023-01-12 01:00:00 UTC,,2023-01-13 06:50:00 UTC,,1
6195,4901,Shipped,F,2023-03-18 00:46:00 UTC,,2023-03-20 11:38:00 UTC,,4
6204,4910,Shipped,F,2023-03-22 16:33:00 UTC,,2023-03-25 06:46:00 UTC,,1
6261,4959,Shipped,F,2023-02-11 03:57:00 UTC,,2023-02-13 23:10:00 UTC,,1
6283,4972,Shipped,F,2023-01-28 13:52:00 UTC,,2023-01-31 01:08:00 UTC,,1
6297,4985,Shipped,F,2023-03-01 13:08:00 UTC,,2023-03-03 13:50:00 UTC,,1
6326,5007,Shipped,F,2023-02-16 17:35:00 UTC,,2023-02-18 00:48:00 UTC,,1
6339,5018,Shipped,F,2023-01-23 14:23:00 UTC,,2023-01-24 11:53:00 UTC,,1
6348,5026,Shipped,F,2023-02-17 08:03:00 UTC,,2023-02-18 11:11:00 UTC,,2
6386,5059,Shipped,F,2023-03-19 15:35:00 UTC,,2023-03-21 10:50:00 UTC,,1
6399,5068,Shipped,F,2023-04-01 05:00:25.421359 UTC,,2023-04-03 17:12:25.421359 UTC,,1
6401,5070,Shipped,F,2023-01-31 07:34:00 UTC,,2023-02-03 06:21:00 UTC,,2
6406,5077,Shipped,F,2023-01-01 07:54:00 UTC,,2023-01-01 15:36:00 UTC,,1
6417,5085,Shipped,F,2023-02-24 01:31:00 UTC,,2023-02-24 20:36:00 UTC,,1
6426,5095,Shipped,F,2023-03-07 01:38:00 UTC,,2023-03-07 06:59:00 UTC,,2
6439,5110,Shipped,F,2023-03-05 10:39:00 UTC,,2023-03-05 17:10:00 UTC,,1
6474,5138,Shipped,F,2023-01-19 05:50:00 UTC,,2023-01-20 11:02:00 UTC,,1
6478,5140,Shipped,F,2023-02-18 06:05:00 UTC,,2023-02-20 17:48:00 UTC,,2
6502,5159,Shipped,F,2023-01-14 02:58:00 UTC,,2023-01-14 11:39:00 UTC,,4
6564,5207,Shipped,F,2023-01-20 16:55:00 UTC,,2023-01-21 07:35:00 UTC,,1
6567,5211,Shipped,F,2023-03-30 04:40:00 UTC,,2023-03-30 22:58:00 UTC,,1
6568,5212,Shipped,F,2023-04-01 17:56:28.64856 UTC,,2023-04-02 05:36:28.64856 UTC,,1
6594,5235,Shipped,F,2023-03-02 17:22:00 UTC,,2023-03-02 20:11:00 UTC,,1
6601,5241,Shipped,F,2023-03-29 01:01:29.294321 UTC,,2023-03-30 09:15:29.294321 UTC,,1
6603,5242,Shipped,F,2023-01-09 04:30:00 UTC,,2023-01-12 04:19:00 UTC,,4
6637,5274,Shipped,F,2023-03-09 17:42:00 UTC,,2023-03-12 15:57:00 UTC,,2
6668,5299,Shipped,F,2023-03-29 08:34:00 UTC,,2023-03-31 03:39:00 UTC,,1
6670,5300,Shipped,F,2023-01-29 08:38:00 UTC,,2023-01-31 22:11:00 UTC,,1
6695,5317,Shipped,F,2023-02-04 18:40:00 UTC,,2023-02-05 14:02:00 UTC,,1
6751,5364,Shipped,F,2023-03-31 14:25:00 UTC,,2023-04-02 01:14:00 UTC,,2
6797,5404,Shipped,F,2023-01-13 15:44:00 UTC,,2023-01-16 03:46:00 UTC,,1
6812,5416,Shipped,F,2023-01-08 03:56:00 UTC,,2023-01-10 11:13:00 UTC,,1
6947,5513,Shipped,F,2023-03-18 18:20:00 UTC,,2023-03-19 02:49:00 UTC,,1
6961,5523,Shipped,F,2023-01-12 09:37:00 UTC,,2023-01-14 04:21:00 UTC,,1
7000,5557,Shipped,F,2023-01-07 18:25:00 UTC,,2023-01-07 22:36:00 UTC,,2
7001,5558,Shipped,F,2023-03-04 16:48:00 UTC,,2023-03-06 05:38:00 UTC,,1
7002,5558,Shipped,F,2023-02-14 16:48:00 UTC,,2023-02-14 17:25:00 UTC,,3
7015,5573,Shipped,F,2023-03-30 18:03:36.855163 UTC,,2023-04-01 09:59:36.855163 UTC,,2
7016,5574,Shipped,F,2023-03-19 15:00:00 UTC,,2023-03-20 16:41:00 UTC,,3
7026,5584,Shipped,F,2023-01-26 01:00:00 UTC,,2023-01-26 01:05:00 UTC,,1
7048,5604,Shipped,F,2023-03-14 07:22:00 UTC,,2023-03-16 18:55:00 UTC,,2
7071,5623,Shipped,F,2023-03-02 06:10:00 UTC,,2023-03-03 08:56:00 UTC,,1
7167,5716,Shipped,F,2023-03-24 08:58:00 UTC,,2023-03-25 13:54:00 UTC,,1
7171,5722,Shipped,F,2023-01-27 01:06:00 UTC,,2023-01-27 23:00:00 UTC,,1
7220,5769,Shipped,F,2023-03-22 14:56:00 UTC,,2023-03-25 11:44:00 UTC,,1
7234,5788,Shipped,F,2023-01-13 11:33:00 UTC,,2023-01-15 11:53:00 UTC,,1
7242,5791,Shipped,F,2023-03-20 15:07:00 UTC,,2023-03-21 08:58:00 UTC,,1
7249,5796,Shipped,F,2023-01-20 00:45:00 UTC,,2023-01-21 21:09:00 UTC,,1
7256,5805,Shipped,F,2023-01-27 02:03:00 UTC,,2023-01-29 04:06:00 UTC,,1
